"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"ethereum","ETH","Ethereum",2017-11-13,2,307.02,328.42,307.02,316.72,1041889984,29379016704,0.4533,21.4
"ethereum","ETH","Ethereum",2017-11-14,2,316.76,340.18,316.76,337.63,1069680000,30317289472,0.8911,23.42
"ethereum","ETH","Ethereum",2017-11-15,2,337.96,340.91,329.81,333.36,722665984,32353241088,0.3198,11.1
"ethereum","ETH","Ethereum",2017-11-16,2,333.44,336.16,323.61,330.92,797254016,31927291904,0.5825,12.55
"ethereum","ETH","Ethereum",2017-11-17,2,330.17,334.96,327.52,332.39,621732992,31620308992,0.6546,7.44
"ethereum","ETH","Ethereum",2017-11-18,2,331.98,349.62,327.69,347.61,649638976,31800690688,0.9083,21.93
"ethereum","ETH","Ethereum",2017-11-19,2,347.4,371.29,344.74,354.39,1181529984,33284902912,0.3635,26.55
"ethereum","ETH","Ethereum",2017-11-20,2,354.09,372.14,353.29,366.73,807027008,33933447168,0.713,18.85
"ethereum","ETH","Ethereum",2017-11-21,2,367.44,372.47,350.69,360.4,949912000,35220160512,0.4458,21.78
"ethereum","ETH","Ethereum",2017-11-22,2,360.31,381.42,360.15,380.65,800819008,34544005120,0.9638,21.27
"ethereum","ETH","Ethereum",2017-11-23,2,381.44,425.55,376.09,410.17,1845680000,36577304576,0.689,49.46
"ethereum","ETH","Ethereum",2017-11-24,2,412.5,480.97,402.76,474.91,2292829952,39564333056,0.9225,78.21
"ethereum","ETH","Ethereum",2017-11-25,2,475.68,485.19,461.05,466.28,1422080000,45633404928,0.2167,24.14
"ethereum","ETH","Ethereum",2017-11-26,2,465.97,472.72,451.61,471.33,1197779968,44712116224,0.9342,21.11
"ethereum","ETH","Ethereum",2017-11-27,2,471.53,493.4,468.48,480.36,1396480000,45254983680,0.4767,24.92
"ethereum","ETH","Ethereum",2017-11-28,2,480.52,482.48,466.35,472.9,1346499968,46127161344,0.4061,16.13
"ethereum","ETH","Ethereum",2017-11-29,2,473.28,522.31,425.07,427.52,2675940096,45442129920,0.0252,97.24
"ethereum","ETH","Ethereum",2017-11-30,2,431.21,465.5,401.24,447.11,1903040000,41411944448,0.7138,64.26
