"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"bitcoin","BTC","Bitcoin",2018-03-05,1,11532.4,11704.1,11443.9,11573.3,6468539904,194902605824,0.4973,260.2
"bitcoin","BTC","Bitcoin",2018-03-06,1,11500.1,11500.1,10694.3,10779.9,6832169984,194378252288,0.1062,805.8
"bitcoin","BTC","Bitcoin",2018-03-07,1,10803.9,10929.5,9692.12,9965.57,8797910016,182630825984,0.221,1237.38
"bitcoin","BTC","Bitcoin",2018-03-08,1,9951.44,10147.4,9335.87,9395.01,7186089984,168240807936,0.0729,811.53
"bitcoin","BTC","Bitcoin",2018-03-09,1,9414.69,9466.35,8513.03,9337.55,8704190464,159184977920,0.8649,953.32
"bitcoin","BTC","Bitcoin",2018-03-10,1,9350.59,9531.32,8828.47,8866,5386319872,158118674432,0.0534,702.85
"bitcoin","BTC","Bitcoin",2018-03-11,1,8852.78,9711.89,8607.12,9578.63,6296370176,149716271104,0.8794,1104.77
"bitcoin","BTC","Bitcoin",2018-03-12,1,9602.93,9937.5,8956.43,9205.12,6457399808,162420637696,0.2535,981.07
"bitcoin","BTC","Bitcoin",2018-03-13,1,9173.04,9470.38,8958.19,9194.85,5991139840,155168309248,0.4621,512.19
"bitcoin","BTC","Bitcoin",2018-03-14,1,9214.65,9355.85,8068.59,8269.81,6438230016,155890532352,0.1563,1287.26
"bitcoin","BTC","Bitcoin",2018-03-15,1,8290.76,8428.35,7783.05,8300.86,6834429952,140275318784,0.8024,645.3
"bitcoin","BTC","Bitcoin",2018-03-16,1,8322.91,8585.15,8005.31,8338.35,5289379840,140833898496,0.5744,579.84
"bitcoin","BTC","Bitcoin",2018-03-17,1,8321.91,8346.53,7812.82,7916.88,4426149888,140833521664,0.195,533.71
"bitcoin","BTC","Bitcoin",2018-03-18,1,7890.52,8245.51,7397.99,8223.68,6639190016,133547311104,0.9742,847.52
"bitcoin","BTC","Bitcoin",2018-03-19,1,8344.12,8675.87,8182.4,8630.65,6729110016,141240451072,0.9084,493.47
"bitcoin","BTC","Bitcoin",2018-03-20,1,8619.67,9051.02,8389.89,8913.47,6361789952,145921605632,0.7919,661.13
"bitcoin","BTC","Bitcoin",2018-03-21,1,8937.48,9177.37,8846.33,8929.28,6043129856,151315972096,0.2506,331.04
"bitcoin","BTC","Bitcoin",2018-03-22,1,8939.44,9100.71,8564.9,8728.47,5530390016,151365943296,0.3053,535.81
"bitcoin","BTC","Bitcoin",2018-03-23,1,8736.25,8879.62,8360.62,8879.62,5954120192,147940982784,1,519
"bitcoin","BTC","Bitcoin",2018-03-24,1,8901.95,8996.18,8665.7,8668.12,5664600064,150761701376,0.0073,330.48
"bitcoin","BTC","Bitcoin",2018-03-25,1,8612.81,8682.01,8449.1,8495.78,4569880064,145881972736,0.2004,232.91
"bitcoin","BTC","Bitcoin",2018-03-26,1,8498.47,8530.08,7921.43,8209.4,5921039872,143959785472,0.4731,608.65
"bitcoin","BTC","Bitcoin",2018-03-27,1,8200,8232.78,7797.28,7833.04,5378250240,138918920192,0.0821,435.5
"bitcoin","BTC","Bitcoin",2018-03-28,1,7836.83,8122.89,7809.17,7954.48,4935289856,132781244416,0.4632,313.72
"bitcoin","BTC","Bitcoin",2018-03-29,1,7979.07,7994.33,7081.38,7165.7,6361229824,135204954112,0.0924,912.95
"bitcoin","BTC","Bitcoin",2018-03-30,1,7171.45,7276.66,6683.93,6890.52,6289509888,121533513728,0.3485,592.73
"bitcoin","BTC","Bitcoin",2018-03-31,1,6892.48,7207.85,6863.52,6973.53,4553269760,116819845120,0.3195,344.33
"bitcoin","BTC","Bitcoin",2018-04-01,1,7003.06,7060.95,6526.87,6844.23,4532100096,118705192960,0.5942,534.08
"bitcoin","BTC","Bitcoin",2018-04-02,1,6844.86,7135.47,6816.58,7083.8,4333440000,116037476352,0.838,318.89
"bitcoin","BTC","Bitcoin",2018-04-03,1,7102.26,7530.94,7072.49,7456.11,5499700224,120414863360,0.8368,458.45
"bitcoin","BTC","Bitcoin",2018-04-04,1,7456.41,7469.88,6803.88,6853.84,4936000000,126434361344,0.075,666
"bitcoin","BTC","Bitcoin",2018-04-05,1,6848.65,6933.82,6644.8,6811.47,5639320064,116141531136,0.5767,289.02
"bitcoin","BTC","Bitcoin",2018-04-06,1,6815.96,6857.49,6575,6636.32,3766810112,115600564224,0.2171,282.49
"bitcoin","BTC","Bitcoin",2018-04-07,1,6630.51,7050.54,6630.51,6911.09,3976610048,112466558976,0.668,420.03
"bitcoin","BTC","Bitcoin",2018-04-08,1,6919.98,7111.56,6919.98,7023.52,3652499968,117392195584,0.5405,191.58
"bitcoin","BTC","Bitcoin",2018-04-09,1,7044.32,7178.11,6661.99,6770.73,4894060032,119515766784,0.2107,516.12
"bitcoin","BTC","Bitcoin",2018-04-10,1,6795.44,6872.41,6704.15,6834.76,4272750080,115305570304,0.7762,168.26
"bitcoin","BTC","Bitcoin",2018-04-11,1,6843.47,6968.32,6817.59,6968.32,4641889792,116126228480,1,150.73
"bitcoin","BTC","Bitcoin",2018-04-12,1,6955.38,7899.23,6806.51,7889.25,8906250240,118047571968,0.9909,1092.72
"bitcoin","BTC","Bitcoin",2018-04-13,1,7901.09,8183.96,7758.93,7895.96,7764460032,134113542144,0.3224,425.03
"bitcoin","BTC","Bitcoin",2018-04-14,1,7874.67,8140.71,7846,7986.24,5191430144,133681594368,0.4759,294.71
"bitcoin","BTC","Bitcoin",2018-04-15,1,7999.33,8338.42,7999.33,8329.11,5244480000,135811555328,0.9725,339.09
"bitcoin","BTC","Bitcoin",2018-04-16,1,8337.57,8371.15,7925.73,8058.67,5631309824,141570850816,0.2985,445.42
"bitcoin","BTC","Bitcoin",2018-04-17,1,8071.66,8285.96,7881.72,7902.09,6900879872,137069985792,0.0504,404.24
"bitcoin","BTC","Bitcoin",2018-04-18,1,7944.43,8197.8,7886.01,8163.42,6529909760,134925754368,0.8897,311.79
"bitcoin","BTC","Bitcoin",2018-04-19,1,8159.27,8298.69,8138.78,8294.31,7063209984,138590552064,0.9726,159.91
"bitcoin","BTC","Bitcoin",2018-04-20,1,8286.88,8880.23,8244.54,8845.83,8438110208,140776603648,0.9459,635.69
"bitcoin","BTC","Bitcoin",2018-04-21,1,8848.79,8997.57,8652.15,8895.58,7548550144,150337388544,0.7047,345.42
"bitcoin","BTC","Bitcoin",2018-04-22,1,8925.06,9001.64,8779.61,8802.46,6629899776,151650992128,0.1029,222.03
"bitcoin","BTC","Bitcoin",2018-04-23,1,8794.39,8958.55,8788.81,8930.88,6925190144,149448441856,0.837,169.74
"bitcoin","BTC","Bitcoin",2018-04-24,1,8934.34,9732.61,8927.83,9697.5,10678800384,151843831808,0.9564,804.78
"bitcoin","BTC","Bitcoin",2018-04-25,1,9701.03,9745.32,8799.84,8845.74,11083100160,164893310976,0.0485,945.48
"bitcoin","BTC","Bitcoin",2018-04-26,1,8867.32,9281.51,8727.09,9281.51,8970559488,150736044032,1,554.42
"bitcoin","BTC","Bitcoin",2018-04-27,1,9290.63,9375.47,8987.05,8987.05,7566289920,157948411904,0,388.42
"bitcoin","BTC","Bitcoin",2018-04-28,1,8939.27,9412.09,8931.99,9348.48,7805479936,151990501376,0.8675,480.1
"bitcoin","BTC","Bitcoin",2018-04-29,1,9346.41,9531.49,9193.71,9419.08,8853000192,158927945728,0.6672,337.78
"bitcoin","BTC","Bitcoin",2018-04-30,1,9426.11,9477.14,9166.81,9240.55,8673920000,160301858816,0.2376,310.33
"bitcoin","BTC","Bitcoin",2018-05-01,1,9251.47,9255.88,8891.05,9119.01,7713019904,157349511168,0.6248,364.83
"bitcoin","BTC","Bitcoin",2018-05-02,1,9104.6,9256.52,9015.14,9235.92,7558159872,154868940800,0.9147,241.38
"bitcoin","BTC","Bitcoin",2018-05-03,1,9233.97,9798.33,9188.15,9743.86,10207299584,157086744576,0.9107,610.18
"bitcoin","BTC","Bitcoin",2018-05-04,1,9695.5,9779.2,9585.96,9700.76,8217829888,164955684864,0.5941,193.24
"bitcoin","BTC","Bitcoin",2018-05-05,1,9700.28,9964.5,9695.12,9858.15,7651939840,165054595072,0.6052,269.38
"bitcoin","BTC","Bitcoin",2018-05-06,1,9845.31,9940.14,9465.25,9654.8,7222280192,167541391360,0.3991,474.89
"bitcoin","BTC","Bitcoin",2018-05-07,1,9645.67,9665.85,9231.53,9373.01,7394019840,164161159168,0.3258,434.32
"bitcoin","BTC","Bitcoin",2018-05-08,1,9380.87,9462.75,9127.77,9234.82,7415869952,159671926784,0.3196,334.98
"bitcoin","BTC","Bitcoin",2018-05-09,1,9223.73,9374.76,9031.62,9325.18,7226890240,157013377024,0.8555,343.14
"bitcoin","BTC","Bitcoin",2018-05-10,1,9325.96,9396.04,9040.52,9043.94,6906699776,158772150272,0.0096,355.52
"bitcoin","BTC","Bitcoin",2018-05-11,1,9052.96,9052.96,8394.46,8441.49,8488520192,154142113792,0.0714,658.5
"bitcoin","BTC","Bitcoin",2018-05-12,1,8441.44,8664.86,8223.5,8504.89,6821380096,143743025152,0.6376,441.36
"bitcoin","BTC","Bitcoin",2018-05-13,1,8515.49,8773.55,8395.12,8723.94,5866379776,145021599744,0.8689,378.43
"bitcoin","BTC","Bitcoin",2018-05-14,1,8713.1,8881.12,8367.97,8716.79,7364149760,148403159040,0.6798,513.15
"bitcoin","BTC","Bitcoin",2018-05-15,1,8705.19,8836.19,8456.45,8510.38,6705710080,148282703872,0.142,379.74
"bitcoin","BTC","Bitcoin",2018-05-16,1,8504.41,8508.43,8175.49,8368.83,6760220160,144877961216,0.5807,332.94
"bitcoin","BTC","Bitcoin",2018-05-17,1,8370.05,8445.54,8054.12,8094.32,5862530048,142608318464,0.1027,391.42
"bitcoin","BTC","Bitcoin",2018-05-18,1,8091.83,8274.12,7974.82,8250.97,5764190208,137881419776,0.9227,299.3
"bitcoin","BTC","Bitcoin",2018-05-19,1,8255.73,8372.06,8183.35,8247.18,4712399872,140688801792,0.3382,188.71
"bitcoin","BTC","Bitcoin",2018-05-20,1,8246.99,8562.41,8205.24,8513.25,5191059968,140555894784,0.8624,357.17
"bitcoin","BTC","Bitcoin",2018-05-21,1,8522.33,8557.52,8365.12,8418.99,5154990080,145264312320,0.28,192.4
"bitcoin","BTC","Bitcoin",2018-05-22,1,8419.87,8423.25,8004.58,8041.78,5137010176,143533998080,0.0889,418.67
"bitcoin","BTC","Bitcoin",2018-05-23,1,8037.08,8054.66,7507.88,7557.82,6491120128,137023922176,0.0913,546.78
"bitcoin","BTC","Bitcoin",2018-05-24,1,7561.12,7738.6,7331.14,7587.34,6049220096,128924786688,0.6288,407.46
"bitcoin","BTC","Bitcoin",2018-05-25,1,7592.3,7659.14,7392.65,7480.14,4867829760,129469906944,0.3283,266.49
"bitcoin","BTC","Bitcoin",2018-05-26,1,7486.48,7595.16,7349.12,7355.88,4051539968,127681822720,0.0275,246.04
"bitcoin","BTC","Bitcoin",2018-05-27,1,7362.08,7381.74,7270.96,7368.22,4056519936,125574873088,0.878,110.78
"bitcoin","BTC","Bitcoin",2018-05-28,1,7371.31,7419.05,7100.89,7135.99,5040600064,125747650560,0.1103,318.16
"bitcoin","BTC","Bitcoin",2018-05-29,1,7129.46,7526.42,7090.68,7472.59,5662660096,121636012032,0.8765,435.74
"bitcoin","BTC","Bitcoin",2018-05-30,1,7469.73,7573.77,7313.6,7406.52,4922540032,127453937664,0.3572,260.17
"bitcoin","BTC","Bitcoin",2018-05-31,1,7406.15,7608.9,7361.13,7494.17,5127130112,126385594368,0.5369,247.77
"bitcoin","BTC","Bitcoin",2018-06-01,1,7500.7,7604.73,7407.34,7541.45,4921460224,128014475264,0.6794,197.39
"bitcoin","BTC","Bitcoin",2018-06-02,1,7536.72,7695.83,7497.26,7643.45,4939299840,128645062656,0.7362,198.57
"bitcoin","BTC","Bitcoin",2018-06-03,1,7632.09,7754.89,7613.04,7720.25,4851760128,130287656960,0.7558,141.85
"bitcoin","BTC","Bitcoin",2018-06-04,1,7722.53,7753.82,7474.04,7514.47,4993169920,131847151616,0.1445,279.78
"bitcoin","BTC","Bitcoin",2018-06-05,1,7500.9,7643.23,7397,7633.76,4961739776,128080510976,0.9615,246.23
"bitcoin","BTC","Bitcoin",2018-06-06,1,7625.97,7680.43,7502.01,7653.98,4692259840,130232893440,0.8518,178.42
"bitcoin","BTC","Bitcoin",2018-06-07,1,7650.82,7741.27,7650.82,7678.24,4485799936,130671083520,0.3032,90.45
"bitcoin","BTC","Bitcoin",2018-06-08,1,7685.14,7698.19,7558.4,7624.92,4227579904,131270959104,0.4759,139.79
"bitcoin","BTC","Bitcoin",2018-06-09,1,7632.52,7683.58,7531.98,7531.98,3845220096,130386051072,0,151.6
"bitcoin","BTC","Bitcoin",2018-06-10,1,7499.55,7499.55,6709.07,6786.02,5804839936,128128073728,0.0973,790.48
"bitcoin","BTC","Bitcoin",2018-06-11,1,6799.29,6910.18,6706.63,6906.92,4745269760,116175110144,0.984,203.55
"bitcoin","BTC","Bitcoin",2018-06-12,1,6905.82,6907.96,6542.08,6582.36,4654380032,118007037952,0.1101,365.88
"bitcoin","BTC","Bitcoin",2018-06-13,1,6596.88,6631.66,6285.63,6349.9,5052349952,112740089856,0.1857,346.03
"bitcoin","BTC","Bitcoin",2018-06-14,1,6342.75,6707.14,6334.46,6675.35,5138710016,108408373248,0.9147,372.68
"bitcoin","BTC","Bitcoin",2018-06-15,1,6674.08,6681.08,6433.87,6456.58,3955389952,114084323328,0.0919,247.21
"bitcoin","BTC","Bitcoin",2018-06-16,1,6455.45,6592.49,6402.29,6550.16,3194170112,110359371776,0.7774,190.2
"bitcoin","BTC","Bitcoin",2018-06-17,1,6545.53,6589.11,6499.27,6499.27,3104019968,111912886272,0,89.84
"bitcoin","BTC","Bitcoin",2018-06-18,1,6510.07,6781.14,6446.68,6734.82,4039200000,111319474176,0.8615,334.46
"bitcoin","BTC","Bitcoin",2018-06-19,1,6742.39,6822.5,6709.92,6769.94,4057029888,115305701376,0.5331,112.58
"bitcoin","BTC","Bitcoin",2018-06-20,1,6770.76,6821.56,6611.88,6776.55,3888640000,115803979776,0.7853,209.68
"bitcoin","BTC","Bitcoin",2018-06-21,1,6780.09,6810.94,6715.17,6729.74,3529129984,115976970240,0.1521,95.77
"bitcoin","BTC","Bitcoin",2018-06-22,1,6737.88,6747.08,6006.6,6083.69,5079810048,115268878336,0.1041,740.48
"bitcoin","BTC","Bitcoin",2018-06-23,1,6090.1,6224.82,6071.81,6162.48,3431360000,104198422528,0.5926,153.01
"bitcoin","BTC","Bitcoin",2018-06-24,1,6164.28,6223.78,5826.41,6173.23,4566909952,105480101888,0.8728,397.37
"bitcoin","BTC","Bitcoin",2018-06-25,1,6171.97,6327.37,6119.68,6249.18,5500810240,105625010176,0.6235,207.69
"bitcoin","BTC","Bitcoin",2018-06-26,1,6253.55,6290.16,6093.67,6093.67,3279759872,107033337856,0,196.49
"bitcoin","BTC","Bitcoin",2018-06-27,1,6084.4,6180,6052.85,6157.13,3296219904,104149196800,0.8201,127.15
"bitcoin","BTC","Bitcoin",2018-06-28,1,6153.16,6170.41,5873.05,5903.44,3467800064,105335562240,0.1022,297.36
"bitcoin","BTC","Bitcoin",2018-06-29,1,5898.13,6261.66,5835.75,6218.3,3966230016,100981440512,0.8982,425.91
"bitcoin","BTC","Bitcoin",2018-06-30,1,6214.22,6465.51,6214.22,6404,4543860224,106404847616,0.7552,251.29
"bitcoin","BTC","Bitcoin",2018-07-01,1,6411.68,6432.85,6289.29,6385.82,4788259840,109797138432,0.6724,143.56
"bitcoin","BTC","Bitcoin",2018-07-02,1,6380.38,6683.86,6305.7,6614.18,4396930048,109272858624,0.8157,378.16
"bitcoin","BTC","Bitcoin",2018-07-03,1,6596.66,6671.37,6447.75,6529.59,4672309760,112988749824,0.366,223.62
"bitcoin","BTC","Bitcoin",2018-07-04,1,6550.87,6771.92,6450.46,6597.55,4176689920,112213950464,0.4576,321.46
"bitcoin","BTC","Bitcoin",2018-07-05,1,6599.71,6749.54,6546.65,6639.14,4999240192,113061527552,0.4559,202.89
"bitcoin","BTC","Bitcoin",2018-07-06,1,6638.69,6700.94,6533.55,6673.5,4313959936,113740677120,0.8361,167.39
"bitcoin","BTC","Bitcoin",2018-07-07,1,6668.71,6863.99,6579.24,6856.93,3961080064,114268422144,0.9752,284.75
"bitcoin","BTC","Bitcoin",2018-07-08,1,6857.8,6885.91,6747.98,6773.88,3386210048,117521514496,0.1878,137.93
"bitcoin","BTC","Bitcoin",2018-07-09,1,6775.08,6838.68,6724.34,6741.75,3718129920,116117585920,0.1523,114.34
"bitcoin","BTC","Bitcoin",2018-07-10,1,6739.21,6767.74,6320.72,6329.95,4052430080,115514351616,0.0206,447.02
"bitcoin","BTC","Bitcoin",2018-07-11,1,6330.77,6444.96,6330.47,6394.71,3644859904,108525068288,0.5611,114.49
"bitcoin","BTC","Bitcoin",2018-07-12,1,6396.78,6397.1,6136.42,6228.81,3770170112,109667352576,0.3544,260.68
"bitcoin","BTC","Bitcoin",2018-07-13,1,6235.03,6310.55,6192.24,6238.05,3805400064,106905509888,0.3872,118.31
"bitcoin","BTC","Bitcoin",2018-07-14,1,6247.5,6298.19,6212.22,6276.12,2923670016,107130486784,0.7433,85.97
"bitcoin","BTC","Bitcoin",2018-07-15,1,6272.7,6403.46,6256.51,6359.64,3285459968,107572805632,0.7018,146.95
"bitcoin","BTC","Bitcoin",2018-07-16,1,6357.01,6741.75,6357.01,6741.75,4725799936,109029466112,1,384.74
"bitcoin","BTC","Bitcoin",2018-07-17,1,6739.65,7387.24,6684.17,7321.04,5961950208,115602178048,0.9058,703.07
"bitcoin","BTC","Bitcoin",2018-07-18,1,7315.32,7534.99,7280.47,7370.78,6103410176,125490839552,0.3548,254.52
"bitcoin","BTC","Bitcoin",2018-07-19,1,7378.2,7494.46,7295.46,7466.86,5111629824,126585470976,0.8613,199
"bitcoin","BTC","Bitcoin",2018-07-20,1,7467.4,7594.67,7323.26,7354.13,4936869888,128131997696,0.1137,271.41
"bitcoin","BTC","Bitcoin",2018-07-21,1,7352.72,7437.64,7262.41,7419.29,3726609920,126178377728,0.8953,175.23
"bitcoin","BTC","Bitcoin",2018-07-22,1,7417.8,7537.95,7383.82,7418.49,3695460096,127307890688,0.2249,154.13
"bitcoin","BTC","Bitcoin",2018-07-23,1,7414.71,7771.5,7409.1,7711.11,5132480000,127271731200,0.8334,362.4
"bitcoin","BTC","Bitcoin",2018-07-24,1,7716.51,8424.27,7705.5,8424.27,7277689856,132468064256,1,718.77
"bitcoin","BTC","Bitcoin",2018-07-25,1,8379.66,8416.87,8086.36,8181.39,5845400064,143869018112,0.2875,330.51
"bitcoin","BTC","Bitcoin",2018-07-26,1,8176.85,8290.33,7878.71,7951.58,4899089920,140404998144,0.177,411.62
"bitcoin","BTC","Bitcoin",2018-07-27,1,7950.4,8262.66,7839.76,8165.01,5195879936,136532811776,0.7691,422.9
"bitcoin","BTC","Bitcoin",2018-07-28,1,8169.06,8222.85,8110.77,8192.15,3988750080,140305137664,0.7261,112.08
"bitcoin","BTC","Bitcoin",2018-07-29,1,8205.82,8272.26,8141.18,8218.46,4107190016,140951371776,0.5896,131.08
"bitcoin","BTC","Bitcoin",2018-07-30,1,8221.58,8235.5,7917.5,8180.48,5551400000,141239444979,0.827,318
"bitcoin","BTC","Bitcoin",2018-07-31,1,8181.2,8181.53,7696.93,7780.44,5287530000,140559547538,0.1723,484.6
"bitcoin","BTC","Bitcoin",2018-08-01,1,7769.04,7769.04,7504.95,7624.91,4797620000,133492645169,0.4542,264.09
"bitcoin","BTC","Bitcoin",2018-08-02,1,7634.19,7712.77,7523.44,7567.15,4214110000,131189721712,0.2309,189.33
"bitcoin","BTC","Bitcoin",2018-08-03,1,7562.14,7562.14,7328.65,7434.39,4627150000,129965898111,0.4529,233.49
"bitcoin","BTC","Bitcoin",2018-08-04,1,7438.67,7497.49,6984.07,7032.85,4268390000,127859350021,0.095,513.42
